trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_1522_trip_6_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_7_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_8_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_9_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_10_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_11_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_12_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_13_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_14_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_15_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_16_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_17_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_18_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_19_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_20_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_21_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_22_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_23_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_24_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_25_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_26_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_27_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1522_trip_28_service_4,route_507,service_4,Grabie Kościół,"",0,block_1522,shape_3744,
block_1522_trip_29_service_4,route_507,service_4,Mały Płaszów P+R,"",1,block_1522,shape_3745,
block_1523_trip_2_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_3_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_4_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_5_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_6_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_7_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_8_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_9_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_10_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_11_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_14_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_15_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_16_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_17_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_18_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_19_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_20_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_21_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_22_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_23_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_24_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_25_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1523_trip_26_service_4,route_110,service_4,Konary Pętla,"",0,block_1523,shape_3750,
block_1523_trip_27_service_4,route_110,service_4,Borek Fałęcki,"",1,block_1523,shape_3753,
block_1524_trip_2_service_4,route_111,service_4,Skała Rynek,"",0,block_1524,shape_3754,
block_1524_trip_3_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1524,shape_3755,
block_1524_trip_4_service_4,route_111,service_4,Skała Rynek,"",0,block_1524,shape_3754,
block_1524_trip_5_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1524,shape_3755,
block_1524_trip_6_service_4,route_111,service_4,Skała Rynek,"",0,block_1524,shape_3754,
block_1524_trip_7_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1524,shape_3755,
block_1524_trip_8_service_4,route_111,service_4,Skała Rynek,"",0,block_1524,shape_3754,
block_1524_trip_9_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1524,shape_3755,
block_1524_trip_10_service_4,route_111,service_4,Skała Rynek,"",0,block_1524,shape_3754,
block_1524_trip_11_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1524,shape_3755,
block_1524_trip_12_service_4,route_111,service_4,Skała Rynek,"",0,block_1524,shape_3754,
block_1524_trip_13_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1524,shape_3755,
block_1524_trip_14_service_4,route_111,service_4,Skała Rynek,"",0,block_1524,shape_3754,
block_1524_trip_15_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1524,shape_3755,
block_1524_trip_16_service_4,route_111,service_4,Skała Rynek,"",0,block_1524,shape_3754,
block_1524_trip_17_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1524,shape_3755,
block_1525_trip_2_service_4,route_111,service_4,Skała Rynek,"",0,block_1525,shape_3754,
block_1525_trip_3_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1525,shape_3755,
block_1525_trip_4_service_4,route_111,service_4,Skała Rynek,"",0,block_1525,shape_3754,
block_1525_trip_5_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1525,shape_3755,
block_1525_trip_6_service_4,route_3,service_4,Bielany,"",0,block_1525,shape_6254,
block_1525_trip_7_service_4,route_3,service_4,Krowodrza Górka P+R,"",1,block_1525,shape_6256,
block_1525_trip_8_service_4,route_3,service_4,Bielany,"",0,block_1525,shape_6254,
block_1525_trip_9_service_4,route_3,service_4,Krowodrza Górka P+R,"",1,block_1525,shape_6256,
block_1525_trip_12_service_4,route_111,service_4,Skała Rynek,"",0,block_1525,shape_3754,
block_1525_trip_13_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1525,shape_3755,
block_1525_trip_14_service_4,route_111,service_4,Skała Rynek,"",0,block_1525,shape_3754,
block_1525_trip_15_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1525,shape_3755,
block_1525_trip_16_service_4,route_111,service_4,Skała Rynek,"",0,block_1525,shape_3754,
block_1525_trip_17_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1525,shape_3755,
block_1525_trip_18_service_4,route_111,service_4,Skała Rynek,"",0,block_1525,shape_3754,
block_1525_trip_19_service_4,route_111,service_4,Krowodrza Górka P+R,"",1,block_1525,shape_3755,
block_1526_trip_2_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_5763,
block_1526_trip_3_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_4_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_5_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_6_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_7_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_8_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_9_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_10_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_11_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_12_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_13_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_14_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_15_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_16_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_17_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_18_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_19_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_20_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_21_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1526_trip_22_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1526,shape_3760,
block_1526_trip_23_service_4,route_112,service_4,Bronowice Małe,"",1,block_1526,shape_3761,
block_1527_trip_2_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1527,shape_5763,
block_1527_trip_3_service_4,route_112,service_4,Bronowice Małe,"",1,block_1527,shape_3761,
block_1527_trip_4_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1527,shape_3760,
block_1527_trip_5_service_4,route_112,service_4,Bronowice Małe,"",1,block_1527,shape_3761,
block_1527_trip_6_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1527,shape_3760,
block_1527_trip_7_service_4,route_112,service_4,Bronowice Małe,"",1,block_1527,shape_3761,
block_1527_trip_8_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1527,shape_3760,
block_1527_trip_9_service_4,route_112,service_4,Bronowice Małe,"",1,block_1527,shape_3761,
block_1527_trip_12_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1527,shape_3760,
block_1527_trip_13_service_4,route_112,service_4,Bronowice Małe,"",1,block_1527,shape_3761,
block_1527_trip_14_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1527,shape_3760,
block_1527_trip_15_service_4,route_112,service_4,Bronowice Małe,"",1,block_1527,shape_3761,
block_1527_trip_16_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1527,shape_3760,
block_1527_trip_17_service_4,route_112,service_4,Bronowice Małe,"",1,block_1527,shape_3761,
block_1527_trip_18_service_4,route_112,service_4,Karniowice Pętla,"",0,block_1527,shape_3760,
block_1527_trip_19_service_4,route_112,service_4,Bronowice Małe,"",1,block_1527,shape_3761,
block_1528_trip_2_service_4,route_113,service_4,Czułów Szkoła,"",0,block_1528,shape_5764,
block_1528_trip_3_service_4,route_113,service_4,Salwator,"",1,block_1528,shape_6606,
block_1528_trip_4_service_4,route_113,service_4,Czułów Szkoła,"",0,block_1528,shape_5764,
block_1528_trip_5_service_4,route_113,service_4,Salwator,"",1,block_1528,shape_6606,
block_1528_trip_6_service_4,route_113,service_4,Rybna Dolna,"",0,block_1528,shape_5767,
block_1528_trip_7_service_4,route_113,service_4,Salwator,"",1,block_1528,shape_5768,
block_1528_trip_8_service_4,route_113,service_4,Rybna Dolna,"",0,block_1528,shape_5767,
block_1528_trip_9_service_4,route_113,service_4,Salwator,"",1,block_1528,shape_5768,
block_1528_trip_10_service_4,route_113,service_4,Rybna Dolna,"",0,block_1528,shape_5767,
block_1528_trip_11_service_4,route_113,service_4,Salwator,"",1,block_1528,shape_5768,
block_1528_trip_12_service_4,route_113,service_4,Czułów Szkoła,"",0,block_1528,shape_5764,
block_1528_trip_13_service_4,route_113,service_4,Salwator,"",1,block_1528,shape_6606,
block_1528_trip_14_service_4,route_113,service_4,Czułów Szkoła,"",0,block_1528,shape_5764,
block_1528_trip_15_service_4,route_113,service_4,Salwator,"",1,block_1528,shape_6606,
block_1528_trip_16_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1528,shape_3770,
block_1528_trip_17_service_4,route_113,service_4,Salwator,"",1,block_1528,shape_3771,
block_1528_trip_18_service_4,route_68,service_4,Morawica Centrum,"",0,block_1528,shape_5633,
block_1528_trip_19_service_4,route_68,service_4,Salwator,"",1,block_1528,shape_6116,
block_1528_trip_20_service_4,route_68,service_4,Morawica Centrum,"",0,block_1528,shape_5633,
block_1528_trip_21_service_4,route_68,service_4,Salwator,"",1,block_1528,shape_6116,
block_1529_trip_2_service_4,route_113,service_4,Rybna Dolna,"",0,block_1529,shape_5767,
block_1529_trip_3_service_4,route_113,service_4,Salwator,"",1,block_1529,shape_5768,
block_1529_trip_4_service_4,route_113,service_4,Rybna Dolna,"",0,block_1529,shape_5767,
block_1529_trip_5_service_4,route_113,service_4,Salwator,"",1,block_1529,shape_5768,
block_1529_trip_6_service_4,route_113,service_4,Rybna Dolna,"",0,block_1529,shape_5767,
block_1529_trip_7_service_4,route_113,service_4,Salwator,"",1,block_1529,shape_5768,
block_1529_trip_12_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1529,shape_3770,
block_1529_trip_13_service_4,route_113,service_4,Salwator,"",1,block_1529,shape_3771,
block_1529_trip_14_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1529,shape_3770,
block_1529_trip_15_service_4,route_113,service_4,Salwator,"",1,block_1529,shape_3771,
block_1529_trip_16_service_4,route_113,service_4,Rybna Dolna,"",0,block_1529,shape_5767,
block_1529_trip_17_service_4,route_113,service_4,Salwator,"",1,block_1529,shape_5768,
block_1530_trip_2_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1530,shape_3770,
block_1530_trip_3_service_4,route_113,service_4,Salwator,"",1,block_1530,shape_3771,
block_1530_trip_4_service_4,route_113,service_4,Rybna Dolna,"",0,block_1530,shape_5767,
block_1530_trip_5_service_4,route_113,service_4,Salwator,"",1,block_1530,shape_5768,
block_1530_trip_6_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1530,shape_3770,
block_1530_trip_7_service_4,route_113,service_4,Salwator,"",1,block_1530,shape_3771,
block_1530_trip_8_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1530,shape_3770,
block_1530_trip_9_service_4,route_113,service_4,Salwator,"",1,block_1530,shape_3771,
block_1530_trip_10_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1530,shape_3770,
block_1530_trip_11_service_4,route_113,service_4,Salwator,"",1,block_1530,shape_3771,
block_1530_trip_12_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1530,shape_3770,
block_1530_trip_13_service_4,route_113,service_4,Salwator,"",1,block_1530,shape_3771,
block_1530_trip_14_service_4,route_113,service_4,Rybna Dolna,"",0,block_1530,shape_5767,
block_1530_trip_15_service_4,route_113,service_4,Salwator,"",1,block_1530,shape_5768,
block_1531_trip_2_service_4,route_113,service_4,Rybna Dolna,"",0,block_1531,shape_5767,
block_1531_trip_3_service_4,route_113,service_4,Salwator,"",1,block_1531,shape_5768,
block_1531_trip_4_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1531,shape_3770,
block_1531_trip_5_service_4,route_113,service_4,Salwator,"",1,block_1531,shape_3771,
block_1531_trip_10_service_4,route_113,service_4,Rybna Dolna,"",0,block_1531,shape_5767,
block_1531_trip_11_service_4,route_113,service_4,Salwator,"",1,block_1531,shape_5768,
block_1531_trip_12_service_4,route_113,service_4,Rybna Dolna,"",0,block_1531,shape_5767,
block_1531_trip_13_service_4,route_113,service_4,Salwator,"",1,block_1531,shape_5768,
block_1532_trip_2_service_4,route_100,service_4,Czułówek Kapliczka,"",0,block_1532,shape_3676,
block_1532_trip_3_service_4,route_113,service_4,Salwator,"",1,block_1532,shape_3771,
block_1532_trip_4_service_4,route_113,service_4,Rybna Dolna,"",0,block_1532,shape_5767,
block_1532_trip_5_service_4,route_113,service_4,Salwator,"",1,block_1532,shape_5768,
block_1532_trip_6_service_4,route_113,service_4,Rybna Dolna,"",0,block_1532,shape_5767,
block_1532_trip_7_service_4,route_113,service_4,Salwator,"",1,block_1532,shape_5768,
block_1532_trip_10_service_4,route_113,service_4,Rybna Dolna,"",0,block_1532,shape_5767,
block_1532_trip_11_service_4,route_113,service_4,Salwator,"",1,block_1532,shape_5768,
block_1532_trip_12_service_4,route_113,service_4,Rybna Dolna,"",0,block_1532,shape_5767,
block_1532_trip_13_service_4,route_113,service_4,Salwator,"",1,block_1532,shape_5768,
block_1532_trip_14_service_4,route_113,service_4,Rybna Dolna,"",0,block_1532,shape_5767,
block_1532_trip_15_service_4,route_113,service_4,Salwator,"",1,block_1532,shape_5768,
block_1532_trip_16_service_4,route_113,service_4,Czułówek Kapliczka,"",0,block_1532,shape_3770,
block_1532_trip_17_service_4,route_113,service_4,Salwator,"",1,block_1532,shape_3771,
block_1533_trip_2_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_3_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_4_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_5_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_6_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_7_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_12_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_13_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_14_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_15_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_16_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_17_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_18_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_19_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_20_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_21_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_22_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_23_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1533_trip_24_service_4,route_114,service_4,Pielgrzymowice Pętla,"",0,block_1533,shape_3782,
block_1533_trip_25_service_4,route_114,service_4,Prądnik Czerwony,"",1,block_1533,shape_3783,
block_1534_trip_2_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_3_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_4_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_5_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_6_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_7_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_8_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_9_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_10_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_11_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_12_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_13_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_14_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_15_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_16_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_17_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_18_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_19_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_20_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_21_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_22_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_23_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_24_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_25_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1534_trip_26_service_4,route_425,service_4,Kocmyrzów-Luborzyca Urząd Gminy,"",0,block_1534,shape_5982,
block_1534_trip_27_service_4,route_425,service_4,Kombinat,"",1,block_1534,shape_5985,
block_1535_trip_2_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_3_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_4_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_5970,
block_1535_trip_5_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_6_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_7_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_8_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_9_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_10_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_11_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_12_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_13_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_14_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_15_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_16_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_17_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_18_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_19_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_20_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_21_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1535_trip_22_service_4,route_115,service_4,Polanka Hallera Centrum,"",0,block_1535,shape_3797,
block_1535_trip_23_service_4,route_115,service_4,Skawina SCK,"",1,block_1535,shape_3796,
block_1536_trip_2_service_4,route_575,service_4,Trąbki P+R,"",0,block_1536,shape_3798,
block_1536_trip_3_service_4,route_575,service_4,Podgórze SKA,"",1,block_1536,shape_3799,
block_1536_trip_4_service_4,route_575,service_4,Trąbki P+R,"",0,block_1536,shape_3798,
block_1536_trip_5_service_4,route_575,service_4,Podgórze SKA,"",1,block_1536,shape_3799,
block_1536_trip_6_service_4,route_575,service_4,Trąbki P+R,"",0,block_1536,shape_3798,
block_1536_trip_7_service_4,route_575,service_4,Podgórze SKA,"",1,block_1536,shape_3799,
block_1536_trip_8_service_4,route_575,service_4,Trąbki P+R,"",0,block_1536,shape_3798,
block_1536_trip_9_service_4,route_575,service_4,Podgórze SKA,"",1,block_1536,shape_3799,
block_1536_trip_10_service_4,route_575,service_4,Trąbki P+R,"",0,block_1536,shape_3798,
block_1536_trip_11_service_4,route_575,service_4,Podgórze SKA,"",1,block_1536,shape_3799,
block_1536_trip_12_service_4,route_575,service_4,Trąbki P+R,"",0,block_1536,shape_3798,
block_1536_trip_13_service_4,route_575,service_4,Podgórze SKA,"",1,block_1536,shape_3799,
block_1536_trip_14_service_4,route_575,service_4,Trąbki P+R,"",0,block_1536,shape_3798,
block_1536_trip_15_service_4,route_575,service_4,Podgórze SKA,"",1,block_1536,shape_3799,
block_1809_trip_2_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_3_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_4_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1809,shape_6048,
block_1809_trip_5_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1809,shape_6049,
block_1809_trip_6_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1809,shape_6048,
block_1809_trip_7_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1809,shape_6051,
block_1809_trip_8_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_9_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_10_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_11_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_12_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1809,shape_6048,
block_1809_trip_13_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1809,shape_6049,
block_1809_trip_14_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_15_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_16_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_17_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_18_service_5,route_431,service_5,Os. Pod Fortem,"",0,block_1809,shape_6052,
block_1809_trip_19_service_5,route_431,service_5,Borek Fałęcki,"",1,block_1809,shape_6049,
block_1809_trip_20_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_21_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
block_1809_trip_22_service_5,route_589,service_5,Os. Pod Fortem,"",0,block_1809,shape_3086,
block_1809_trip_23_service_5,route_589,service_5,Borek Fałęcki,"",1,block_1809,shape_6032,
